Date,Open,High,Low,Close,Adj Close,Volume
2018-06-15,215.000000,215.500000,213.809998,214.820007,208.386627,821300
2018-06-18,209.839996,211.289993,208.550003,211.100006,204.778046,599700
2018-06-19,203.759995,206.440002,201.779999,206.179993,200.005371,749300
2018-06-20,205.589996,206.559998,204.419998,205.500000,199.345734,542300
2018-06-21,206.839996,206.949997,203.520004,204.240005,198.123474,893400
2018-06-22,207.029999,207.619995,204.100006,206.369995,200.189682,730900
2018-06-25,201.360001,201.490005,195.789993,196.649994,190.760788,1060000
2018-06-26,198.720001,199.289993,197.250000,197.970001,192.041245,1106500
2018-06-27,199.740005,200.389999,193.729996,193.899994,188.093140,663000
2018-06-28,190.690002,193.660004,190.039993,193.580002,187.782715,887500
2018-06-29,198.020004,199.539993,197.600006,197.970001,192.041245,894300
2018-07-02,193.619995,195.380005,189.809998,195.250000,189.402710,1963200
2018-07-03,193.440002,194.899994,191.270004,191.470001,185.735916,434600
2018-07-05,195.679993,196.669998,194.520004,195.990005,190.120560,540800
2018-07-06,194.190002,197.839996,194.160004,197.320007,191.410736,380300
2018-07-09,199.979996,200.220001,197.440002,199.110001,193.147125,1242600
2018-07-10,200.470001,200.690002,198.550003,199.429993,193.457535,977300
2018-07-11,196.699997,197.490005,193.330002,193.589996,187.792435,842500
2018-07-12,196.800003,199.369995,196.270004,199.330002,193.360519,625100
2018-07-13,200.320007,200.320007,198.570007,199.190002,193.224716,422900
2018-07-16,199.860001,201.139999,199.369995,200.080002,194.088074,1153300
2018-07-17,199.809998,204.880005,199.389999,204.339996,198.220490,1383900
2018-07-18,213.089996,218.479996,212.750000,217.899994,211.374405,3615000
2018-07-19,215.750000,216.699997,214.649994,215.259995,208.813446,843000
2018-07-20,216.710007,221.460007,216.710007,219.809998,213.227188,1371300
2018-07-23,219.570007,221.660004,217.000000,220.779999,214.168152,930500
2018-07-24,219.460007,219.869995,213.160004,213.699997,207.300171,918500
2018-07-25,215.720001,219.070007,214.889999,218.970001,212.412338,2240200
2018-07-26,216.070007,216.839996,214.229996,216.649994,210.161835,1511000
2018-07-27,216.860001,217.509995,212.429993,213.300003,206.912155,920600
2018-07-30,216.429993,216.600006,213.610001,214.500000,208.076233,692600
2018-07-31,215.149994,216.300003,213.960007,214.000000,207.591202,1162300
2018-08-01,214.009995,215.369995,212.740005,213.910004,207.503891,802500
2018-08-02,212.669998,216.119995,212.199997,215.820007,209.356705,613900
2018-08-03,214.059998,214.929993,212.350006,214.779999,208.347839,456100
2018-08-06,212.990005,213.759995,212.380005,213.570007,207.174088,501000
2018-08-07,214.539993,215.000000,212.970001,213.559998,207.164368,537600
2018-08-08,213.649994,214.369995,212.889999,213.000000,206.621140,491500
2018-08-09,213.220001,213.389999,209.029999,209.169998,202.905838,1016800
2018-08-10,204.740005,205.600006,202.649994,203.889999,197.783966,842500
2018-08-13,204.910004,206.039993,204.500000,204.699997,198.569702,914400
2018-08-14,207.139999,207.330002,204.929993,205.610001,199.452454,408800
2018-08-15,201.270004,201.600006,195.820007,197.139999,191.236099,1281400
2018-08-16,198.270004,199.600006,197.270004,197.860001,191.934555,1250600
2018-08-17,194.740005,197.660004,193.899994,197.369995,191.459213,730900
2018-08-20,198.830002,199.949997,197.520004,199.490005,193.515747,538300
2018-08-21,199.809998,201.610001,199.490005,200.490005,194.485794,699000
2018-08-22,200.139999,201.149994,199.210007,200.809998,194.796204,385600
2018-08-23,201.830002,202.220001,199.360001,199.539993,193.564240,374400
2018-08-24,201.690002,203.179993,201.520004,202.979996,196.901215,301900
2018-08-27,206.160004,209.229996,205.479996,208.589996,202.343216,546200
2018-08-28,207.619995,208.059998,204.940002,206.690002,200.500107,437600
2018-08-29,205.580002,207.570007,205.509995,206.820007,200.626221,401500
2018-08-30,205.380005,206.850006,204.729996,205.199997,199.054749,352800
2018-08-31,204.300003,205.660004,203.699997,205.050003,198.909241,388400
2018-09-04,199.050003,199.899994,197.330002,199.479996,193.506027,693000
2018-09-05,197.800003,198.149994,194.199997,195.119995,189.276581,633900
2018-09-06,191.559998,192.130005,183.429993,184.449997,178.926117,2100300
2018-09-07,181.199997,184.429993,180.279999,180.869995,175.453339,889600
2018-09-10,187.630005,187.710007,184.580002,185.669998,180.109619,1003600
2018-09-11,182.460007,183.850006,181.279999,183.369995,177.878494,610500
2018-09-12,177.380005,177.479996,172.690002,175.369995,170.118057,3094700
2018-09-13,182.309998,184.630005,181.149994,182.000000,176.549515,2444700
2018-09-14,183.440002,185.009995,182.270004,184.350006,178.829132,1095400
2018-09-17,184.050003,185.039993,182.750000,183.089996,177.606873,574900
2018-09-18,184.710007,187.610001,184.710007,186.570007,180.982666,687000
2018-09-19,186.679993,189.279999,186.279999,189.050003,183.388397,1053800
2018-09-20,191.190002,192.059998,189.839996,191.490005,185.755325,561200
2018-09-21,189.440002,190.100006,187.960007,188.429993,182.786942,1116700
2018-09-24,190.759995,191.580002,189.440002,191.470001,185.735916,509400
2018-09-25,192.119995,192.350006,189.160004,190.210007,184.513672,515600
2018-09-26,186.800003,191.300003,186.589996,188.800003,183.145889,701000
2018-09-27,188.110001,189.839996,187.740005,188.740005,183.087662,298700
2018-09-28,185.529999,188.270004,185.460007,188.020004,182.389252,609800
2018-10-01,190.869995,192.520004,189.509995,190.080002,184.387543,513900
2018-10-02,188.270004,192.339996,188.270004,190.160004,184.465149,421000
2018-10-03,191.259995,192.339996,189.940002,191.809998,186.065720,826600
2018-10-04,190.940002,191.080002,184.899994,187.460007,181.846008,610400
2018-10-05,185.899994,186.979996,181.589996,183.789993,178.285904,691200
2018-10-08,181.000000,182.880005,179.690002,181.679993,176.239105,603900
2018-10-09,180.679993,183.960007,180.389999,182.949997,177.471069,596000
2018-10-10,174.610001,176.520004,171.850006,171.919998,166.771408,1515900
2018-10-11,176.089996,180.179993,169.589996,171.779999,166.635590,1665300
2018-10-12,175.460007,176.339996,171.350006,174.279999,169.060715,906100
2018-10-15,173.419998,175.119995,172.830002,173.350006,168.158554,672600
2018-10-16,178.380005,182.240005,177.779999,181.720001,176.277924,823600
2018-10-17,187.580002,189.250000,183.309998,185.009995,179.469376,1709500
2018-10-18,182.380005,182.800003,175.850006,176.440002,171.156036,847700
2018-10-19,176.190002,178.240005,173.710007,175.759995,170.496399,740400
2018-10-22,176.460007,177.020004,174.259995,176.330002,171.049332,518600
2018-10-23,167.529999,174.419998,167.259995,172.949997,167.770554,1260800
2018-10-24,167.300003,167.699997,157.949997,158.160004,153.423462,1942800
2018-10-25,165.149994,170.289993,163.690002,169.039993,163.977631,1067700
2018-10-26,164.399994,169.160004,162.259995,166.210007,161.232407,876000
2018-10-29,168.520004,169.699997,160.380005,163.369995,158.477463,745500
2018-10-30,166.100006,169.410004,165.660004,168.740005,163.686615,1307500
2018-10-31,170.960007,173.089996,169.979996,172.360001,167.198196,731400
2018-11-01,171.029999,176.059998,169.649994,175.720001,170.457596,1352600
2018-11-02,178.070007,178.679993,172.820007,174.990005,169.749435,948400
2018-11-05,172.490005,173.500000,169.710007,172.860001,167.683243,567400
2018-11-06,174.309998,177.669998,174.050003,177.429993,172.116364,1493800
2018-11-07,178.259995,178.520004,176.089996,177.419998,172.106689,1039400
2018-11-08,175.330002,177.360001,174.199997,174.990005,169.749435,1891400
2018-11-09,172.550003,175.860001,171.750000,175.500000,170.244156,1748000
2018-11-12,170.130005,170.279999,167.050003,169.000000,163.938858,2888200
2018-11-13,169.830002,173.690002,169.490005,170.889999,165.772232,1433100
2018-11-14,173.589996,174.580002,172.029999,172.729996,167.557129,1166700
2018-11-15,169.460007,176.800003,168.960007,176.789993,171.495544,2028800
2018-11-16,170.089996,171.039993,167.889999,168.990005,163.929138,3096800
2018-11-19,168.250000,168.539993,163.389999,163.589996,158.690857,1476500
2018-11-20,157.039993,163.089996,156.580002,161.330002,156.498550,2125600
2018-11-21,164.300003,166.500000,163.899994,163.910004,159.001282,1074000
2018-11-23,162.119995,164.529999,162.119995,163.660004,158.758774,742800
2018-11-26,165.139999,167.660004,164.289993,167.429993,162.415848,1056800
2018-11-27,166.729996,168.169998,165.630005,167.410004,162.396469,544300
2018-11-28,170.279999,174.419998,167.750000,174.309998,169.089813,613300
2018-11-29,172.529999,173.250000,170.960007,171.520004,166.383362,1079700
2018-11-30,168.960007,171.449997,168.360001,171.350006,166.218491,1360900
2018-12-03,173.860001,178.199997,173.130005,177.660004,172.339508,2413300
2018-12-04,175.589996,176.309998,169.380005,169.639999,164.559677,1625300
2018-12-06,164.529999,166.500000,162.259995,166.350006,161.368195,1097300
2018-12-07,164.850006,165.919998,158.899994,159.529999,154.752441,1412200
2018-12-10,161.520004,163.080002,158.809998,161.410004,156.576141,915800
2018-12-11,163.820007,164.850006,160.460007,161.470001,156.634354,1475500
2018-12-12,166.350006,167.339996,164.740005,165.220001,160.272064,917700
2018-12-13,165.020004,165.610001,163.710007,164.089996,159.175873,698200
2018-12-14,162.410004,164.179993,160.820007,161.029999,156.207535,692500
2018-12-17,161.000000,164.199997,159.619995,160.600006,155.790405,686500
2018-12-18,163.179993,164.729996,161.770004,162.580002,157.711105,710200
2018-12-19,159.949997,162.979996,153.339996,153.880005,149.271637,1580600
2018-12-20,156.210007,156.759995,151.690002,152.679993,148.107574,2719400
2018-12-21,151.770004,152.589996,148.000000,148.449997,144.004272,1805700
2018-12-24,149.139999,150.490005,144.809998,145.009995,140.667282,321500
2018-12-26,146.490005,153.009995,144.500000,152.919998,148.340393,634500
2018-12-27,149.839996,154.410004,149.570007,154.389999,149.766388,725800
2018-12-28,157.539993,157.690002,154.759995,155.089996,150.445419,676500
2018-12-31,156.039993,157.029999,153.949997,155.619995,150.959534,356500
2019-01-02,154.279999,157.250000,153.839996,156.300003,151.619171,602500
2019-01-03,151.190002,152.220001,147.380005,147.679993,143.257309,1078600
2019-01-04,150.649994,154.960007,150.039993,154.070007,149.455978,589500
2019-01-07,156.500000,159.259995,155.820007,157.589996,152.870544,971900
2019-01-08,158.500000,158.770004,155.550003,156.429993,151.745270,531700
2019-01-09,161.899994,163.630005,160.970001,162.919998,158.040924,779900
2019-01-10,161.289993,163.050003,160.509995,162.610001,157.740189,1028100
2019-01-11,161.500000,163.369995,160.869995,162.020004,157.167877,639600
2019-01-14,160.100006,160.350006,158.259995,158.690002,153.937622,680200
2019-01-15,158.919998,160.889999,158.279999,159.229996,154.461426,482700
2019-01-16,159.169998,159.389999,157.190002,157.279999,152.569824,537600
2019-01-17,155.779999,158.630005,155.220001,157.539993,152.822006,953000
2019-01-18,159.179993,164.009995,158.860001,162.699997,157.827499,1664700
2019-01-22,160.899994,161.000000,157.970001,159.500000,154.723343,968500
2019-01-23,163.330002,164.050003,160.660004,162.119995,157.264893,1458900
2019-01-24,167.529999,169.539993,167.289993,168.899994,163.841827,1385700
2019-01-25,173.210007,176.839996,172.630005,176.660004,171.369431,1352900
2019-01-28,171.740005,175.429993,171.240005,174.149994,168.934601,2261100
2019-01-29,174.440002,174.779999,172.330002,174.610001,169.380844,966800
2019-01-30,175.149994,177.589996,173.740005,177.190002,171.883575,687600
2019-01-31,174.710007,176.509995,174.259995,175.029999,169.788254,562100
2019-02-01,176.789993,178.630005,176.179993,178.410004,173.067032,795000
2019-02-04,178.429993,179.720001,177.860001,179.559998,174.182587,543000
2019-02-05,179.809998,182.130005,179.559998,181.610001,176.171188,650800
2019-02-06,184.050003,187.050003,184.020004,186.860001,181.263992,1554900
2019-02-07,183.559998,184.009995,180.309998,181.100006,175.676468,1474500
2019-02-08,178.110001,181.570007,177.839996,181.070007,175.647369,633100
2019-02-11,179.419998,179.889999,178.070007,178.520004,173.173737,653300
2019-02-12,180.320007,183.259995,180.320007,182.789993,177.315842,901600
2019-02-13,182.619995,183.600006,182.089996,182.309998,176.850220,653800
2019-02-14,183.179993,184.869995,182.660004,184.330002,178.809738,1060100
2019-02-15,185.089996,185.100006,183.500000,184.369995,178.848526,824400
2019-02-19,180.940002,183.600006,180.929993,182.460007,176.995758,900500
2019-02-20,181.869995,184.270004,181.809998,183.850006,178.344131,600400
2019-02-21,181.809998,183.289993,181.139999,182.529999,177.063660,712700
2019-02-22,184.309998,185.130005,183.309998,184.889999,179.352951,495600
2019-02-25,187.800003,188.270004,186.289993,186.990005,181.390091,737200
2019-02-26,185.309998,186.470001,184.690002,185.360001,179.808899,660600
2019-02-27,185.130005,185.130005,182.270004,184.119995,178.606018,387900
2019-02-28,183.320007,183.860001,182.570007,182.869995,177.393463,318500
2019-03-01,184.410004,185.270004,183.160004,185.110001,179.566376,389800
2019-03-04,185.360001,186.729996,183.559998,185.660004,180.099915,558300
2019-03-05,184.649994,185.779999,184.149994,184.529999,179.003738,258700
2019-03-06,184.300003,184.380005,181.039993,181.160004,175.734680,499300
2019-03-07,180.130005,180.149994,176.929993,177.520004,172.203674,648300
2019-03-08,175.960007,178.970001,175.570007,178.839996,173.484131,415700
2019-03-11,178.339996,182.100006,178.309998,181.089996,175.666779,609900
2019-03-12,182.000000,183.529999,180.809998,182.509995,177.044235,509000
2019-03-13,183.750000,183.990005,182.389999,182.529999,177.063660,418500
2019-03-14,183.250000,184.279999,182.729996,183.289993,177.800873,524100
2019-03-15,187.639999,192.960007,187.610001,192.809998,187.035782,1445100
2019-03-18,190.529999,191.429993,189.380005,190.639999,184.930771,589500
2019-03-19,191.589996,192.550003,189.389999,190.809998,185.095673,683400
2019-03-20,190.490005,192.690002,188.389999,191.139999,185.415817,584100
2019-03-21,189.949997,195.460007,189.940002,194.360001,188.539383,770100
2019-03-22,191.360001,191.889999,187.449997,187.750000,182.127319,937000
2019-03-25,186.330002,187.940002,185.179993,186.330002,180.749847,1028700
2019-03-26,186.190002,187.949997,186.070007,187.289993,181.681091,414800
2019-03-27,187.130005,187.960007,183.100006,184.059998,178.547821,786700
2019-03-28,183.600006,184.970001,182.770004,184.199997,178.683640,312100
2019-03-29,186.279999,188.419998,185.500000,188.050003,182.418350,687400
2019-04-01,191.240005,193.000000,190.759995,192.479996,186.715652,647500
2019-04-02,193.979996,194.179993,192.360001,193.839996,188.034943,498300
2019-04-03,197.160004,198.690002,196.580002,197.740005,191.818146,691700
2019-04-04,198.250000,199.020004,197.429993,198.380005,192.438980,437500
2019-04-05,200.570007,201.720001,200.500000,201.389999,195.358841,503300
2019-04-08,202.000000,203.679993,201.630005,203.559998,197.463852,503600
2019-04-09,202.100006,203.009995,201.070007,201.570007,195.533447,708300
2019-04-10,200.089996,200.720001,198.589996,199.789993,193.806747,611600
2019-04-11,197.720001,199.250000,197.289993,197.910004,191.983047,453300
2019-04-12,201.830002,202.880005,200.669998,202.820007,196.746017,430900
2019-04-15,201.279999,201.729996,199.009995,199.839996,193.855255,389400
2019-04-16,201.380005,204.460007,201.080002,203.619995,197.522034,755200
2019-04-17,208.380005,208.899994,200.580002,203.360001,197.269836,1280500
2019-04-18,206.050003,207.029999,204.580002,205.910004,199.743469,1007900
2019-04-22,204.619995,205.869995,203.729996,205.509995,199.355453,357500
2019-04-23,204.110001,206.110001,204.029999,205.289993,199.142029,438200
2019-04-24,205.559998,207.809998,205.199997,205.410004,199.258438,485700
2019-04-25,206.860001,207.309998,204.020004,206.210007,200.034485,756700
2019-04-26,204.869995,207.259995,203.179993,207.199997,203.347717,637900
2019-04-29,205.910004,207.259995,205.059998,206.410004,202.572403,365800
2019-04-30,206.639999,209.009995,206.289993,208.820007,204.937637,337500
2019-05-01,209.919998,210.869995,206.369995,206.389999,202.552780,391200
2019-05-02,206.539993,207.479996,204.089996,205.929993,202.101334,405500
2019-05-03,206.770004,208.690002,206.220001,208.679993,204.800186,345200
2019-05-06,202.240005,205.539993,201.050003,205.169998,201.355469,413200
2019-05-07,203.000000,203.000000,198.410004,200.690002,196.958755,623100
2019-05-08,201.690002,203.570007,200.899994,201.429993,197.684982,573400
2019-05-09,198.380005,199.940002,194.740005,198.990005,195.290359,688000
2019-05-10,198.110001,200.000000,195.429993,198.740005,195.045013,780200
2019-05-13,193.399994,193.979996,189.919998,190.440002,186.899323,994000
2019-05-14,195.339996,198.970001,194.729996,198.039993,194.358032,1036700
2019-05-15,195.139999,202.100006,194.960007,200.630005,196.899887,711300
2019-05-16,200.539993,203.669998,200.059998,202.139999,198.381805,708600
2019-05-17,201.860001,204.460007,200.750000,201.199997,197.459274,700300
2019-05-20,193.869995,195.270004,188.869995,190.479996,186.938583,1287300
2019-05-21,194.500000,195.160004,193.080002,193.750000,190.147812,736600
2019-05-22,191.479996,193.839996,191.479996,191.529999,187.969055,505300
2019-05-23,189.570007,191.460007,188.800003,190.619995,187.075974,835500
2019-05-24,191.970001,192.660004,189.669998,189.800003,186.271225,432200
2019-05-28,192.619995,193.380005,190.889999,190.990005,187.439117,665700
2019-05-29,188.559998,190.080002,186.899994,188.559998,185.054291,1154100
2019-05-30,189.149994,191.250000,188.809998,189.889999,186.359543,465300
2019-05-31,188.619995,189.889999,187.679993,188.050003,184.553772,777300
2019-06-03,188.580002,189.850006,186.309998,186.979996,183.503632,527300
2019-06-04,188.970001,190.559998,188.110001,190.460007,186.918945,922600
2019-06-05,191.830002,192.210007,188.809998,189.399994,185.878647,356400
2019-06-06,190.669998,193.100006,190.220001,192.759995,189.176208,399300
2019-06-07,195.630005,198.460007,194.960007,196.619995,192.964417,482300
2019-06-10,196.270004,199.429993,196.160004,198.259995,194.573944,755900
2019-06-11,202.360001,202.660004,199.059998,200.100006,196.379745,520400
2019-06-12,199.550003,199.550003,196.729996,196.820007,193.160706,464500
2019-06-13,197.759995,198.139999,197.009995,197.929993,194.250061,268300
2019-06-14,191.550003,193.139999,190.500000,192.020004,188.449951,482300
2019-06-17,192.000000,192.429993,189.539993,189.639999,186.114212,476400
2019-06-18,189.490005,195.800003,189.490005,194.720001,191.099777,1358900
2019-06-19,196.470001,198.220001,195.320007,196.820007,193.160706,358200
2019-06-20,203.110001,203.610001,200.490005,201.660004,197.910721,431100
2019-06-21,201.300003,202.800003,200.410004,202.270004,198.509384,562900
2019-06-24,203.389999,203.860001,201.880005,202.800003,199.029526,476800
2019-06-25,202.800003,203.089996,198.119995,199.039993,195.339447,535400
2019-06-26,204.389999,204.970001,203.080002,204.389999,200.589951,784500
2019-06-27,204.690002,205.529999,204.089996,204.990005,201.178818,345100
2019-06-28,209.270004,209.770004,207.619995,207.929993,204.064133,405000
2019-07-01,215.970001,216.589996,212.970001,214.970001,210.973267,634200
2019-07-02,214.520004,215.270004,213.360001,214.419998,210.433487,572400
2019-07-03,213.830002,214.789993,213.389999,213.830002,209.854446,297100
2019-07-05,209.529999,210.380005,207.190002,209.750000,205.850311,428600
2019-07-08,208.570007,209.509995,206.820007,208.029999,204.162277,425300
2019-07-09,205.889999,207.309998,205.300003,206.610001,202.768692,530000
2019-07-10,207.500000,209.309998,206.970001,208.119995,204.250626,986500
2019-07-11,209.610001,209.750000,207.300003,208.740005,204.859100,269600
2019-07-12,208.039993,209.059998,207.380005,208.179993,204.309494,427400
2019-07-15,208.320007,209.190002,206.050003,206.759995,202.915909,681300
2019-07-16,205.399994,206.929993,204.360001,205.000000,201.188614,639200
2019-07-17,217.649994,219.580002,215.210007,217.669998,213.623077,2050400
2019-07-18,221.690002,226.990005,221.570007,226.649994,222.436096,1750500
2019-07-19,223.190002,224.929993,223.110001,223.619995,219.462433,790500
2019-07-22,225.289993,228.119995,225.289993,227.740005,223.505844,787500
2019-07-23,230.869995,231.330002,229.320007,230.210007,225.929932,831100
2019-07-24,230.190002,234.500000,230.009995,234.059998,229.708344,786500
2019-07-25,232.759995,232.970001,229.720001,230.050003,225.772903,521700
2019-07-26,232.220001,232.410004,230.830002,230.850006,226.558014,399700
2019-07-29,230.610001,231.259995,229.389999,230.970001,226.675797,325900
2019-07-30,227.660004,229.410004,227.330002,228.339996,224.094681,462000
2019-07-31,227.059998,227.360001,221.210007,222.809998,218.667511,519500
2019-08-01,225.979996,229.970001,219.179993,221.440002,217.322983,834200
2019-08-02,222.539993,222.539993,218.190002,219.910004,215.821426,555700
2019-08-05,216.380005,216.419998,210.300003,212.130005,208.186066,693900
2019-08-06,215.580002,216.539993,212.550003,214.889999,210.894760,481400
2019-08-07,213.570007,216.240005,212.399994,215.699997,211.689682,428700
2019-08-08,216.899994,220.550003,216.669998,220.029999,215.939194,627600
2019-08-09,216.830002,217.360001,213.220001,215.990005,211.974304,415100
2019-08-12,216.050003,216.610001,213.699997,214.449997,210.462921,292000
2019-08-13,212.720001,220.800003,211.389999,219.199997,215.124603,587600
2019-08-14,210.820007,212.250000,207.070007,208.720001,204.839462,914100
2019-08-15,209.339996,211.330002,207.580002,209.860001,205.958267,671500
2019-08-16,209.289993,213.330002,209.089996,212.850006,208.892670,574500
2019-08-19,216.820007,217.429993,215.130005,215.690002,211.679886,329200
2019-08-20,215.639999,216.220001,214.080002,214.690002,210.698471,275200
2019-08-21,218.610001,218.610001,216.509995,217.029999,212.994965,298100
2019-08-22,216.309998,216.839996,213.660004,215.259995,211.257858,376100
2019-08-23,213.630005,216.500000,209.600006,210.500000,206.586365,591500
2019-08-26,213.860001,214.440002,212.309998,213.990005,210.011490,296800
2019-08-27,215.309998,215.669998,213.100006,214.070007,210.090012,359700
2019-08-28,213.179993,215.940002,212.350006,215.750000,211.738770,317500
2019-08-29,220.050003,221.869995,219.529999,219.740005,215.654572,370300
2019-08-30,223.270004,224.009995,220.119995,222.610001,218.471222,357600
2019-09-03,220.649994,221.580002,218.899994,220.020004,215.929382,598700
2019-09-04,224.740005,227.449997,224.179993,227.270004,223.044571,432700
2019-09-05,236.350006,238.029999,235.699997,237.089996,232.681992,982300
2019-09-06,238.190002,240.110001,237.169998,238.559998,234.124664,872100
2019-09-09,239.080002,242.320007,238.889999,241.330002,236.843201,536700
2019-09-10,240.070007,241.669998,238.110001,241.669998,237.176849,735500
2019-09-11,241.679993,245.240005,241.240005,245.240005,240.680496,782500
2019-09-12,245.100006,248.210007,244.600006,246.830002,242.240936,828000
2019-09-13,250.360001,251.229996,248.369995,248.990005,244.360764,934000
2019-09-16,246.080002,247.330002,245.389999,246.210007,241.632462,398900
2019-09-17,245.660004,248.419998,245.199997,248.100006,243.487320,730000
2019-09-18,248.710007,250.539993,246.610001,249.789993,245.145889,519400
2019-09-19,250.429993,252.110001,249.589996,249.589996,244.949585,394700
2019-09-20,250.699997,250.880005,244.669998,245.789993,241.220261,819500
2019-09-23,246.190002,249.250000,245.839996,248.479996,243.860245,296100
2019-09-24,248.740005,249.940002,245.139999,246.389999,241.809113,605600
2019-09-25,242.669998,248.029999,241.169998,247.529999,242.927902,518300
2019-09-26,249.559998,249.639999,246.470001,248.039993,243.428421,615100
2019-09-27,247.070007,248.050003,241.320007,243.710007,239.178925,564500
2019-09-30,244.979996,249.410004,244.820007,248.419998,243.801361,495000
2019-10-01,249.169998,250.169998,244.679993,245.389999,240.827682,655300
2019-10-02,243.490005,243.520004,238.289993,240.289993,235.822495,710100
2019-10-03,240.910004,244.880005,238.539993,244.350006,239.807053,531000
2019-10-04,244.470001,246.360001,244.179993,246.039993,241.465591,518000
2019-10-07,247.410004,249.429993,247.179993,247.419998,242.819962,515900
2019-10-08,244.050003,245.600006,241.509995,242.080002,237.579239,576700
2019-10-09,245.559998,247.949997,244.839996,246.270004,241.691345,431300
2019-10-10,249.139999,254.240005,248.380005,251.490005,246.814285,835700
2019-10-11,258.399994,262.459991,257.739990,260.000000,255.166061,1034300
2019-10-14,259.820007,262.000000,259.089996,261.640015,256.775574,731800
2019-10-15,263.440002,269.390015,263.010010,267.540009,262.565918,1265400
2019-10-16,260.260010,260.700012,253.529999,254.470001,249.738892,1720200
2019-10-17,256.190002,257.170013,253.259995,253.759995,249.042053,1543900
2019-10-18,253.990005,255.300003,252.330002,254.419998,249.689804,1640900
2019-10-21,257.779999,261.000000,257.100006,260.429993,255.588089,790400
2019-10-22,258.809998,260.269989,255.070007,255.289993,250.543625,797300
2019-10-23,254.850006,257.950012,253.589996,257.660004,252.869568,917100
2019-10-24,260.799988,265.480011,260.649994,264.970001,260.043701,642300
2019-10-25,262.450012,264.700012,261.880005,263.989990,259.081848,550500
2019-10-28,267.390015,268.359985,265.880005,266.510010,261.555054,683000
2019-10-29,268.880005,269.260010,264.239990,264.600006,259.680542,501900
2019-10-30,263.160004,266.019989,261.079987,265.649994,260.710999,494700
2019-10-31,265.299988,265.299988,261.320007,261.970001,257.099457,630600
2019-11-01,267.209991,270.839996,266.160004,270.600006,265.569000,617600
2019-11-04,272.600006,275.000000,272.079987,273.179993,269.265259,664600
2019-11-05,271.820007,273.929993,271.000000,271.799988,267.904999,382700
2019-11-06,269.549988,270.130005,267.809998,268.739990,264.888855,909500
2019-11-07,269.079987,270.769989,267.200012,267.649994,263.814453,560900
2019-11-08,265.790009,268.200012,264.690002,267.290009,263.459656,743400
2019-11-11,266.149994,267.489990,265.130005,266.720001,262.897858,451700
2019-11-12,268.200012,269.149994,266.609985,267.589996,263.755341,336100
2019-11-13,268.029999,270.489990,267.309998,269.920013,266.052002,422800
2019-11-14,268.649994,270.459991,268.149994,269.730011,265.864716,539200
2019-11-15,274.309998,275.519989,273.579987,274.970001,271.029572,667900
2019-11-18,273.070007,276.230011,271.809998,273.470001,269.551086,430700
2019-11-19,272.950012,273.239990,270.399994,271.549988,267.658600,465200
2019-11-20,271.299988,272.000000,267.000000,268.869995,265.016998,408800
2019-11-21,269.450012,269.510010,266.589996,267.029999,263.203400,652100
2019-11-22,269.869995,270.230011,264.809998,266.220001,262.404968,616000
2019-11-25,268.359985,271.750000,268.130005,271.149994,267.264313,409800
2019-11-26,273.720001,273.839996,271.209991,271.470001,267.579773,445600
2019-11-27,271.200012,271.649994,270.079987,271.480011,267.589630,383300
2019-11-29,273.429993,273.429993,270.429993,270.619995,266.741943,267600
2019-12-02,270.109985,270.209991,263.920013,265.589996,261.783997,764600
2019-12-03,263.140015,265.000000,261.109985,264.839996,261.044769,929800
2019-12-04,268.959991,270.410004,268.140015,269.760010,265.894257,447100
2019-12-05,272.809998,275.179993,271.399994,273.839996,269.915802,639200
2019-12-06,280.799988,281.970001,278.600006,280.089996,276.076202,724600
2019-12-09,282.119995,282.500000,277.429993,277.519989,273.543030,427200
2019-12-10,277.890015,280.279999,277.230011,279.109985,275.110229,380000
2019-12-11,278.440002,284.359985,278.440002,284.040009,279.969635,465600
2019-12-12,281.700012,287.279999,281.299988,287.239990,283.123779,856800
2019-12-13,288.529999,291.829987,287.109985,289.890015,285.735779,723000
2019-12-16,291.230011,293.950012,291.230011,292.970001,288.771637,552800
2019-12-17,296.980011,297.089996,293.059998,294.839996,290.614838,401100
2019-12-18,294.829987,295.660004,291.910004,292.160004,287.973267,478500
2019-12-19,290.649994,291.829987,289.140015,291.820007,287.638123,410100
2019-12-20,292.750000,294.359985,292.309998,293.589996,289.382782,824600
2019-12-23,295.500000,297.420013,295.450012,296.140015,291.896240,424900
2019-12-24,293.989990,295.190002,291.299988,294.929993,290.703583,219500
2019-12-26,295.040009,296.549988,294.230011,296.339996,292.093353,191300
2019-12-27,297.450012,298.500000,296.149994,296.670013,292.418640,317000
2019-12-30,296.420013,296.700012,293.649994,294.890015,290.664154,338900
2019-12-31,294.980011,296.489990,293.359985,295.940002,291.699127,298900
2020-01-02,301.269989,303.320007,300.609985,302.829987,298.490356,573600
2020-01-03,298.040009,300.750000,297.660004,297.950012,293.680298,410800
2020-01-06,293.170013,295.720001,292.429993,295.579987,291.344238,617600
2020-01-07,298.670013,301.220001,297.410004,298.790009,294.508270,477700
2020-01-08,300.660004,303.190002,299.940002,301.890015,297.563843,536900
2020-01-09,303.279999,303.910004,300.269989,301.380005,297.061127,579700
2020-01-10,300.049988,300.510010,295.559998,296.179993,291.935638,447700
2020-01-13,298.679993,301.619995,297.500000,301.450012,297.130127,405700
